iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,env_samples,eval_score,eval_success 
5358,45.99426317214966,323.93946854842824,103.0433887351203,384.18823741954077,-15.250405536351835,0.0,1.6975300992672528,0.1,0.13060617446899414,3.0199081897735596,0.050024558,0.047082167,317.00658674431907,-0.09042158080380619,3.2337354615538962,0.0,9542,22.740856647491455,0.005087452221445758,0.00354855051528678,3432423,335.9423917476373,0.0
5359,53.44302773475647,303.70735206679603,132.96540935815585,384.12017402004545,-15.58715912615812,0.0,1.5306279619132184,0.1,0.22321105003356934,5.564213037490845,0.04948189,0.05147843,315.6766632765668,-0.09516358744233731,3.0314153307065896,0.0,9583,21.21057105064392,0.012951678383645903,0.0077126229787329486,3442006,336.66447224922234,0.0
5360,49.754297733306885,318.28209605569236,120.84989743546133,386.24890518362,-15.812982770769688,0.0,1.6893198626434827,0.1,0.256328821182251,6.108372926712036,0.048654202,0.06271043,315.9372065544793,-0.09096319306845557,3.177161806931544,0.0,9600,34.62177753448486,0.005382087593356642,0.00031934859734692004,3451606,335.5420653382361,0.0
5361,62.56772494316101,303.8616513093053,136.7407078366956,387.2156976817095,-15.325388831569786,0.0,1.3745758784860351,0.1,0.285053014755249,5.98992919921875,0.048861712,0.04977061,314.72965102996193,-0.0943340596592203,3.0329576070074467,0.0,9600,29.88515830039978,0.02307947606612466,0.009106569676372961,3461206,336.3669312489211,0.0
5362,44.58939075469971,279.7665555403332,491.8601191896986,384.1489430776208,-4404.499565586335,0.0,1.445878092579041,0.1,0.1712949275970459,3.246436834335327,0.048883643,0.056872368,311.23334148099906,-0.09153525545930226,2.7920064112073644,0.0,9600,10.66808271408081,0.6095630668065442,0.1692365833300326,3470806,335.5008709624087,0.0
5363,27.122669219970703,305.356218066583,133.06629685744983,383.7410512919761,-15.402285799712134,0.0,1.5585620656066796,0.1,0.14667916297912598,3.254363536834717,0.04913566,0.06777995,310.64562913955746,-0.09272120486186175,3.0479037951381382,0.0,9600,9.457825422286987,0.04854067210146562,0.00418701658823092,3480406,336.17796507823266,0.0
5364,28.42929172515869,324.36183066591144,110.1492914506468,384.0074164021976,-15.365523793547206,0.0,1.4451019169428039,0.1,0.21613645553588867,4.406229496002197,0.04791536,0.07019157,312.01724929219284,-0.09016579486641652,3.2379592051335835,0.0,9600,19.47073745727539,0.006552902712798907,0.004006377944354728,3490006,335.72716561069393,0.0
5365,46.506707191467285,316.6781088369896,120.1053259537244,383.95289293619044,-15.31026215891368,0.0,1.606178950865439,0.1,0.1421973705291748,3.0547893047332764,0.049011722,0.14425588,312.48333524667254,-0.09075265435522689,3.1611223456447726,0.0,9600,9.384006023406982,0.017212655857506445,0.0009157971192348187,3499606,334.7246991705789,0.0
5366,54.70922923088074,293.7110052803204,141.65396049234718,383.7928543709118,-15.06840280567865,0.0,1.477687048236942,0.1,0.2179858684539795,5.110182762145996,0.04937594,0.04812191,310.60610225003734,-0.09500794971097569,2.9314503836223573,0.0,9600,21.451744318008423,0.008972057263492011,0.00394985373191948,3509206,334.3614157902525,0.0
5367,52.574840784072876,317.18979815035107,120.11944519143171,383.97424893562606,-15.165370417700803,0.0,1.6148421336406962,0.1,0.4282064437866211,6.843158483505249,0.048022278,0.06539711,311.2644718400687,-0.09146919397232815,3.166239139361005,0.0,9600,30.441326379776,0.0026887765482047467,0.0006520705695524311,3518806,333.80826122458694,0.0
5368,65.80318665504456,326.0275693094515,99.72589783049064,384.04006918122985,-16.086657454768414,0.0,1.7808435807446015,0.1,0.3041529655456543,5.415878534317017,0.049380515,0.051896136,312.740781587007,-0.08898657061259664,3.2546181024419663,0.0,9547,22.849785804748535,0.008015802957073452,0.005702301729714303,3528353,334.2619420640168,0.0
5369,46.16250395774841,299.2811023098043,136.21745138478863,383.90412679183606,-14.922925587810754,0.0,1.4818103030756289,0.1,0.24185395240783691,5.191988945007324,0.05057038,0.048361167,311.39481365928674,-0.0935202239421199,2.9871528483478165,0.0,9526,31.99083399772644,0.012372400796919385,0.006734192526413374,3537879,335.5381112136432,0.0
5370,60.40460681915283,313.1922924118448,119.54360646866992,383.61061833816353,-15.071024308831818,0.0,1.45848695043479,0.1,0.14399409294128418,2.746816873550415,0.049912713,0.063411474,311.57456153454257,-0.09144459392925479,3.1262637394040786,0.0,9600,8.084789752960205,0.004174360400971501,0.0018577356426167063,3547479,335.3930288012424,0.0
5371,43.98210048675537,291.9387128819807,142.89159808122173,387.6360655072999,-15.873968712072978,0.0,1.3891600969879097,0.1,0.2269423007965088,4.529883623123169,0.049364902,0.047054727,309.6109766692864,-0.09522449305902485,2.914150506940975,0.0,9600,27.71109437942505,0.008593762819991286,0.005614414326999729,3557079,310.6487278426538,0.0
5372,50.71582889556885,294.5678706532212,143.56047822295173,384.0000986713389,-14.880177918186645,0.0,1.5527172595140248,0.1,0.24303412437438965,5.477662801742554,0.04772253,0.0928298,308.10666606767984,-0.09393867147552377,2.9400196618578094,0.0,9600,21.040234088897705,0.006405999888763411,0.00033053333716347725,3566679,305.98625998164766,0.0
5373,65.42728734016418,295.9044499957636,139.6347377405354,383.86180626380565,-15.828126503593616,0.0,1.5814925257239427,0.1,0.3967859745025635,7.646721601486206,0.048023347,0.0614832,306.8864444604882,-0.09432286100512006,2.9533854723282134,0.0,9600,41.42328190803528,0.001147872246039881,0.001012095588933079,3576279,302.4298534950268,0.0
5374,54.7581787109375,291.692427444909,146.13723800979963,384.23756357805036,-15.113330016698342,0.0,1.4401885672298445,0.1,0.28832197189331055,5.083906412124634,0.047905855,0.061000105,305.3670427589303,-0.09435930984774617,2.9112656901522542,0.0,9600,19.04135537147522,0.0024380789706916154,0.0010639768990722866,3585879,304.6814384985802,0.0
5375,35.7156879901886,309.66294261014696,127.30427968740032,383.8526665537044,-15.521841386001224,0.0,1.501738745874136,0.1,0.2681410312652588,9.380601644515991,0.047810204,0.039009556,305.796632744052,-0.09172125378357893,3.090970828531422,0.0,9524,29.3262939453125,0.004918759891851625,0.004213677268201713,3595403,312.7263466510888,0.0
5376,71.92909240722656,324.3432115192923,109.0367016480222,383.8702588682139,-15.030373030909002,0.0,1.5527545653434984,0.1,0.3736255168914795,8.317050457000732,0.048118122,0.06089429,307.65129062157604,-0.08910368334253564,3.2377713166574646,0.0,9600,33.42757296562195,0.0028256297251822754,0.0004878818891541609,3605003,304.73492813795485,0.0
5377,53.019487380981445,310.4364816207911,125.94213722904867,384.00799962531306,-16.2558218677996,0.0,1.4429612006908779,0.1,0.28755664825439453,5.243936061859131,0.048529465,0.05749689,307.9298097214976,-0.09027829587092169,3.0987050350938925,0.0,9497,21.460518836975098,0.006332045111089317,0.002515230056639547,3614500,306.22444878525425,0.0
5378,36.35179591178894,332.04067280817935,98.0066943914464,383.4035234234688,-14.815962377060549,0.0,1.4723370754039375,0.1,0.20063400268554688,3.6083991527557373,0.04991253,0.07448506,310.34089603016577,-0.087961869329179,3.314746464004154,0.0,9600,10.654680967330933,0.0006377119351102359,0.00014795715169975217,3624100,311.3726135853725,0.0
5379,28.50273299217224,308.61498800609314,129.949654610786,384.10845252642247,-14.78055350313474,0.0,1.6644302601412138,0.1,0.37497735023498535,4.877645969390869,0.048517074,0.054631654,310.1683052277585,-0.09159341749746402,3.0804899158358694,0.0,9600,12.451313257217407,0.011598624241275137,0.0024077907785408138,3633700,313.07236681574034,0.0
5380,28.135334968566895,297.8208703336656,137.00451183244726,390.05071978269774,-15.064677640230688,0.0,1.8450701400452287,0.1,0.12559723854064941,2.676396369934082,0.050154414,0.04130896,308.9335617383492,-0.09347440980426706,2.972551316072407,0.0,9536,6.918141603469849,0.0054581998664100725,0.003707053730363404,3643236,304.34233544233524,0.0
5381,22.669387340545654,299.3587170606211,141.0566747793229,384.0697756160352,-14.955656207946198,0.0,1.6876880892540649,0.1,0.12328934669494629,2.6474311351776123,0.04897992,0.06275016,307.97607727057647,-0.09269540663058447,2.9879295933694157,0.0,9600,6.887280225753784,0.0011565323798458655,0.00021417564477783178,3652836,326.2919848418892,0.0
5382,22.327454328536987,322.32131072006564,114.93087715715774,384.10967472760876,-15.000274765206468,0.0,1.6912682490105448,0.1,0.12052488327026367,2.7092363834381104,0.04912088,0.04490276,309.41060061552537,-0.08931999368934325,3.2175550063106564,0.0,9600,6.89227294921875,0.007177926238538824,0.0016743648821849477,3662436,326.08534701688484,0.0
5383,21.816328048706055,322.8719050568644,112.45880644677298,383.7693403241738,-14.822078785429758,0.0,1.4592840956820767,0.1,0.13750910758972168,2.5592024326324463,0.05022881,0.07338352,310.7567310596593,-0.090480815725776,3.223060850940891,0.0,9600,6.684479713439941,0.001874307314693938,0.0007417648124263485,3672036,322.438765213203,0.0
5384,21.144089460372925,338.10976020117727,90.60567799015705,383.9465114580356,-14.887731855650856,0.0,1.5092634009765502,0.1,0.1178128719329834,2.5602200031280518,0.05029213,0.06646943,313.4920339738111,-0.08768727177152959,3.3754377282284707,0.0,9600,6.728713274002075,0.0004547293454125671,0.0010467034850336657,3681636,316.1565744180068,0.0
5385,21.29339051246643,304.51557922727847,137.16922099446967,384.14815987142356,-15.135908572035099,0.0,1.5577397671415858,0.1,0.1161351203918457,2.5944714546203613,0.049624152,0.074252196,312.59438849915784,-0.0923765700950957,3.039498429904904,0.0,9600,6.644128799438477,0.0019285936594235415,0.0004421283667903243,3691236,309.72947266612175,0.0
5386,21.059024810791016,316.2653977831698,122.51253608997794,384.1497873134966,-14.681697321388551,0.0,1.3782366513982545,0.1,0.1308889389038086,2.6400434970855713,0.0499478,0.033391654,312.96148942755906,-0.09068884940923742,3.156996646311516,0.0,9509,6.7951555252075195,0.002810673253740503,0.00415540938757097,3700745,325.9199597906372,0.0
5387,20.69083333015442,303.2322181457621,136.78377286983846,384.1414558128251,-14.729176248043544,0.0,1.487567331165196,0.1,0.12312006950378418,2.505145311355591,0.050515078,0.050334357,311.98856229937934,-0.09229648183382883,3.026661851499504,0.0,9600,6.645981073379517,0.013411641926625507,0.005118342522906887,3710345,335.514554201158,0.0
5388,20.68410325050354,327.4920016811768,110.19306381828032,384.14099394344316,-14.747772521391104,0.0,1.3988956513021749,0.1,0.11428546905517578,2.5080506801605225,0.04991338,0.06939546,313.5389062375591,-0.0892796358211721,3.2692620308454945,0.0,9600,7.08438777923584,0.0015088091156518118,0.0002122838431039448,3719945,334.9852267915445,0.0
5389,20.639779329299927,319.983550132262,118.82228830603219,384.1508219368402,-14.944130230930107,0.0,1.1754106428668982,0.1,0.11887407302856445,2.496114492416382,0.047438648,0.03695018,314.18337062702943,-0.09060412976596305,3.1945973043853884,0.0,9507,6.826164960861206,0.0023963125959903346,0.0016858313865944048,3729452,332.96967665183416,0.0
5390,21.51171088218689,332.8849577643494,95.3497984415517,384.1459210790321,-14.431971141638098,0.0,1.756403320904565,0.1,0.11752939224243164,2.48935866355896,0.049014587,0.060892113,316.05352934076143,-0.08743281646894051,3.3231921835310594,0.0,9600,6.675137519836426,0.004036581427442746,0.0016873077948766596,3739052,333.76674375489654,0.0
5391,21.31817317008972,323.0071726139467,115.19559248395794,384.2387000432245,-14.696734676287944,0.0,1.570512418303067,0.1,0.11845016479492188,2.548659563064575,0.049730238,0.059319288,316.74889366808,-0.09079089826262492,3.2248341017373754,0.0,9600,6.604040861129761,0.0011508336721334574,0.00023546890650008622,3748652,335.8532964345528,0.0
5392,21.10507869720459,302.9519465452549,134.287601391356,384.2514598967078,-15.308313378480376,0.0,1.7089183371352181,0.1,0.10826945304870605,2.4900453090667725,0.0495443,0.063472204,315.3691989557975,-0.09176369730515312,3.023861302694847,0.0,9600,6.628359317779541,0.0012726271038406472,0.000991138355906023,3758252,337.0511426943423,0.0
5393,20.77612829208374,307.03455948078516,128.97991304995924,384.1194166845275,-15.081351009885498,0.0,1.6334476253960712,0.1,0.12236714363098145,2.508070468902588,0.04912548,0.06480691,314.5357350082963,-0.09302259518182215,3.064685738151512,0.0,9600,6.632434129714966,0.00204580438619165,0.0020691105000157487,3767852,334.9976367074918,0.0
5394,20.612086296081543,288.34892525452796,144.83095670143572,384.08741832775996,-14.492104496310459,0.0,1.6089806897073506,0.1,0.11761283874511719,2.5510036945343018,0.048727136,0.06988471,311.91705403291945,-0.09529559487904331,2.877829405120957,0.0,9600,6.598787784576416,0.002814303222406465,0.0019371031178314069,3777452,325.45121435316634,0.0
5395,20.814017295837402,315.19000262647023,121.93685506133932,384.4944117345331,-14.630270089710885,0.0,1.6213255812130059,0.1,0.11422514915466309,2.472759246826172,0.049509525,0.062584706,312.2443488922745,-0.09105068758817032,3.1462409790784966,0.0,9600,6.60708212852478,0.0013666228055445138,0.0011123884684632686,3787052,304.5431096459867,0.0
5396,20.718490839004517,320.07768178806367,114.6152604886362,384.82392222128766,-14.753903879557129,0.0,1.581320444491446,0.1,0.11279439926147461,2.483651876449585,0.050431725,0.05548485,313.02768218185344,-0.09013332559308153,3.1951172845083313,0.0,9594,6.554282188415527,0.0032074563890795386,0.0029439310412098787,3796646,304.3113958597588,0.0
5397,21.194648265838623,298.2693561217832,133.65479372914385,384.0799584238411,-14.230702936936394,0.0,1.6318155278252415,0.1,0.12098217010498047,2.504579782485962,0.05077199,0.049021333,311.5518495758464,-0.09359115296448277,2.9770338470355173,0.0,9600,6.638798952102661,0.01614994740326977,0.008277420976934164,3806246,300.16304672518095,0.0
5398,21.98863649368286,304.84592900169434,133.58218175649458,384.1291241727735,-14.400992712567893,0.0,1.704028721315473,0.1,0.12954401969909668,2.5744128227233887,0.050232388,0.06127027,310.8812575184312,-0.09157356431992547,3.0428014356800746,0.0,9600,7.6001152992248535,0.004189837381939013,0.002370198834696581,3815846,304.14112848492806,0.0
5399,22.853585243225098,313.1544690833755,121.19648801882484,384.0573353867295,-14.254146429362246,0.0,1.5336747706496472,0.1,0.1236262321472168,2.7738735675811768,0.049320184,0.04690289,311.10857867492564,-0.0906975794184165,3.126307460565434,0.0,9486,7.599457740783691,0.005101055529965636,0.0037335057043134893,3825332,303.6421782883153,0.0
5400,22.34834313392639,338.42023421975483,90.93329764571342,387.2453632264578,-13.757440460112552,0.0,1.5708965573343023,0.1,0.1253976821899414,3.090930700302124,0.04979578,0.06893196,313.83974422940855,-0.0883305850877314,3.3785444149122683,0.0,9600,6.766705274581909,0.002704927320123486,0.001444830478533293,3834932,301.99876835857447,0.0
5401,20.67841076850891,329.28557556066613,98.01573767174311,384.1550076724536,-14.08228041945031,0.0,1.6452193358698386,0.1,0.12531685829162598,2.6850838661193848,0.04927714,0.079766445,315.3843273625343,-0.0888909274200791,3.2871958293908077,0.0,9594,6.643399477005005,0.0057921737582747835,0.003752658293615098,3844526,292.98235941317705,0.0
5402,20.934232711791992,329.0360189605476,96.13213842703426,384.4146002032618,-13.62319023968929,0.0,1.6215025603219828,0.1,0.11985182762145996,2.6435039043426514,0.050531603,0.061798282,316.7494965223356,-0.08773469003823393,3.2847001662183786,0.0,9579,6.618520975112915,0.005574112225087598,0.002336609723890771,3854105,303.2156689342939,0.0
5403,20.682875633239746,311.2820119296112,121.59610493211252,387.8264673935475,-14.613473663490447,0.0,1.5596269259505193,0.1,0.11858344078063965,2.648099660873413,0.05053975,0.06417424,316.20274806306315,-0.09017042380640339,3.1071601819979797,0.0,9532,6.796261787414551,0.009955920844022468,0.0035337619351577107,3863637,303.7031789998097,0.0
5404,21.178327798843384,289.35484085736454,143.43892601182483,388.36632374427603,-335.9207565831296,0.0,2.1536533788075647,0.1,0.11668872833251953,2.6152236461639404,0.04957472,0.03714001,313.5179573424933,-0.09502746087350028,2.8878892057931664,0.0,9600,6.6859962940216064,0.035702944401758904,0.035576646347765445,3873237,303.96061794831866,0.0
5405,20.68334984779358,302.131344288144,125.50034427137747,384.13897702158386,-13.372448312048252,0.0,1.6824292325326338,0.1,0.11792898178100586,2.621978998184204,0.049860757,0.052916095,312.37929603705834,-0.09296099765744725,3.015655903419651,0.0,9589,6.5772788524627686,0.030464197214717912,0.01252890581339742,3882826,283.5476553361297,0.0
5406,20.88231658935547,305.6630481331129,117.48805945791344,384.1726366872534,-14.278634958753836,0.0,1.7622613759860313,0.1,0.12207698822021484,2.555295944213867,0.049168143,0.05658602,311.70767124666384,-0.0915554585216684,3.050971204488531,0.0,9596,6.657687425613403,0.01841457067543726,0.014662761912427269,3892422,325.65884176899334,0.0
5407,20.81189274787903,305.5183205013428,118.64754946917988,384.13714509405895,-13.9307034720986,0.0,1.488778658022632,0.1,0.1344449520111084,2.6619794368743896,0.04854469,0.06384076,311.08873617213175,-0.09337271749341919,3.0495239845498587,0.0,9574,7.198057174682617,0.009477988114716444,0.0031268759550316526,3901996,305.11634861512897,0.0
5408,20.55427885055542,336.7149161990433,83.44338949899962,384.0777720277962,-14.302959555094555,0.0,1.7653298916483955,0.1,0.1149444580078125,2.604956865310669,0.049944215,0.05162898,313.65135417482287,-0.0887546608915573,3.3614884252484583,0.0,9538,6.652904272079468,0.005347367918578148,0.0028330985075736346,3911534,313.2322812297067,0.0
5409,20.525360822677612,307.5951776614459,126.28011750073762,384.16140323266995,-264.30785204507225,0.0,1.8142909383564185,0.1,0.1253194808959961,2.5487618446350098,0.050772905,0.04600745,313.0457365234852,-0.09181483799386209,3.070292568345959,0.0,9568,6.704594135284424,0.02451939174122336,0.019459022751761014,3921102,317.4987759370748,0.0
5410,20.48827862739563,310.68817616393886,155.74715930524465,384.1412252547855,-762.7228932935645,0.0,1.6922675404044294,0.1,0.12073802947998047,2.5405635833740234,0.049668863,0.045802698,312.80998048753054,-0.09043690602312897,3.101224290673921,0.0,9571,6.683150291442871,0.13457415522558058,0.08771487262274623,3930673,303.75158992218314,0.0
5411,21.04306936264038,320.7262265656039,99.0086994591408,384.2488142221077,-13.32149964356491,0.0,1.7142284800108,0.1,0.11390566825866699,2.530474901199341,0.05022046,0.06932095,313.6016050953379,-0.08925801082408275,3.2016049023694,0.0,9566,6.632614612579346,0.05425121499434953,0.006525588798935474,3940239,304.23082470594704,0.0
5412,20.446836471557617,323.21653335217803,97.36009575311218,387.5036013741442,-66.47244829077046,0.0,1.44985263267853,0.1,0.11485028266906738,2.508523464202881,0.049861886,0.058260415,314.56309792102195,-0.08825374897928105,3.22650476538074,0.0,9493,6.615503787994385,0.017902483069505894,0.01245423562430484,3949732,326.43227333401114,0.0
5413,21.084372997283936,319.2166133908523,110.41095183385802,387.90456821170056,-14.174229484494457,0.0,1.603631021120242,0.1,0.1120905876159668,2.5326812267303467,0.049244244,0.06283191,315.028449468005,-0.0920625399159108,3.186507684595823,0.0,9596,6.698828458786011,0.007855981081329169,0.0025865119824019026,3959328,331.67001207000754,0.0
5414,20.535442113876343,310.1393748510773,120.508333433164,387.01174348559476,-14.073959416374878,0.0,1.3458232990387962,0.1,0.11186027526855469,2.5398447513580322,0.048904385,0.054878682,314.5395420063122,-0.09166898536322515,3.0957351154600645,0.0,9584,6.655856132507324,0.013875735494370666,0.006380293174652242,3968912,332.2113894981472,0.0
5415,21.10583996772766,324.76255693232383,98.3383121015399,384.4723580571935,-14.84400626313012,0.0,1.565347540107343,0.1,0.11695361137390137,2.5154824256896973,0.049754765,0.07211909,315.5618434989134,-0.09002024070041964,3.2419676286093986,0.0,9591,6.628208160400391,0.007130986816332467,0.0033657239033829957,3978503,334.6423627946215,0.0
5416,20.881810665130615,295.766021627874,127.51690524096253,384.32057101036725,-66.6812423681507,0.0,1.5158392253474853,0.1,0.1166999340057373,2.5971016883850098,0.04923033,0.051236164,313.5822613118095,-0.09327775683207551,2.9524205111165145,0.0,9561,6.605584383010864,0.026295597539412456,0.01712905637224735,3988064,334.26820166800064,0.0
5417,20.491868495941162,326.76754173014723,93.18291761456717,387.5735845623421,-13.031681146511538,0.0,1.3344361674438692,0.1,0.1200716495513916,2.724869966506958,0.049909025,0.066887856,314.9007893536433,-0.0884421860228524,3.2620184229986084,0.0,9534,6.773755788803101,0.012968216860270526,0.004545382215389804,3997598,326.0628832490502,0.0
5418,20.8888840675354,326.51459582134686,95.58527615790018,383.95479568880796,3.057888622983874,0.0,1.547972766592387,0.1,0.1168055534362793,2.4951374530792236,0.050046746,0.06557118,316.0621700004137,-0.09034030577575076,3.259488632600974,0.0,9554,6.66204309463501,0.005713248359813527,0.0022834858163551545,4007152,335.4109681107716,0.0
5419,20.664321660995483,311.24543782542565,114.40090854271844,384.13616136795565,-13.636571157320171,0.0,1.696847979644884,0.1,0.11447715759277344,2.5157814025878906,0.048389502,0.055505462,315.5804967829149,-0.09176177229352706,3.106797138750707,0.0,9570,6.598456621170044,0.006500242704812467,0.0037891083085924565,4016722,335.77283525532243,0.0
5420,20.46467614173889,317.57814669856,113.91570477461157,384.14228318763116,-14.158081084554704,0.0,1.680041460961661,0.1,0.11425638198852539,2.5372538566589355,0.04985208,0.06579461,315.7802617744794,-0.09180875474488098,3.17012184524375,0.0,9592,6.745236396789551,0.004193473829360143,0.002050995685141206,4026314,336.0658073240869,0.0
5421,20.513914823532104,309.1216949892309,116.15202712618769,384.15793290535316,-13.195092735535734,0.0,1.835940697389104,0.1,0.11614418029785156,2.5129315853118896,0.049185663,0.055532403,315.11440509595457,-0.09215198051400836,3.085556352819325,0.0,9600,6.733434200286865,0.006114148375743122,0.004756218198236084,4035914,336.5189422897544,0.0
5422,20.847364902496338,306.7961900346938,150.38010290771032,384.70242350680365,-712.5914004383657,0.0,1.9773103496161029,0.1,0.11900615692138672,2.5162672996520996,0.05010468,0.039187185,314.2825835898285,-0.09084329955134085,3.062304366188813,0.0,9597,6.627235174179077,0.11960191679616483,0.09084536199844011,4045511,336.51848844492525,0.0
5423,20.36907982826233,316.28251028081155,113.6579064469559,384.1162192056879,-14.6583326835412,0.0,1.678236334700472,0.1,0.11691474914550781,2.5250003337860107,0.050135106,0.06807883,314.4825762589268,-0.09166646805918426,3.157163948592298,0.0,9563,6.621174573898315,0.018629800306822895,0.007377106586534399,4055074,336.52111069182536,0.0
5424,20.480674982070923,296.93944774607803,132.61282493979917,384.0723436059098,-174.01321756544792,0.0,1.7384330841677196,0.1,0.11519861221313477,2.5337424278259277,0.049424954,0.056357358,312.728263407642,-0.09217181105746304,2.963735400792331,0.0,9589,7.605384826660156,0.022973911460443197,0.014590903748621133,4064663,336.9813986138419,0.0
5425,22.76501703262329,330.83945738766124,95.81185533833866,384.2028977703598,-13.380543618819704,0.0,1.5613504944750716,0.1,0.1209871768951416,2.650212526321411,0.048366196,0.05888923,314.5393828056439,-0.08831983349266632,3.30273677595889,0.0,9598,7.106881618499756,0.0047421965109480935,0.0018562721141583576,4074261,336.7341306259314,0.0
5426,22.05164623260498,310.33407632221105,123.49329196980493,386.898533391646,-13.353490879297205,0.0,1.7192887491386657,0.1,0.11783576011657715,2.598808765411377,0.049975667,0.05646288,314.11885215730064,-0.09169371531246878,3.0976812846875315,0.0,9600,6.64157772064209,0.005094294068006511,0.00392204861707426,4083861,336.58077846221545,0.0
5427,20.609266996383667,318.5040296072758,124.94849041623922,384.1471046540005,-378.046723824607,0.0,1.9931004796176666,0.1,0.12054014205932617,2.5633819103240967,0.0504359,0.04016419,314.55736990229815,-0.08963281752749874,3.1793812144880405,0.0,9592,6.792164087295532,0.03740827621208712,0.029679604765809605,4093453,337.0774315405108,0.0
5428,21.690111875534058,300.1499142337946,123.54415347695183,384.15867559003016,-13.072689227801876,0.0,1.5957253522029098,0.1,0.11887335777282715,2.6393520832061768,0.048822477,0.065531924,313.1166243354478,-0.09255261219865356,2.9958420631542695,0.0,9594,6.993848085403442,0.015498451123149933,0.007033344331250113,4103047,337.8907479532565,0.0
5429,20.56121826171875,310.992181138434,119.31714515127844,384.3102146721504,-15.367763186582716,0.0,1.7869561945057204,0.1,0.11464095115661621,2.5603132247924805,0.04917974,0.055465482,312.9041800157464,-0.09266717149438115,3.1042639557366782,0.0,9592,6.554066181182861,0.008633221219457667,0.005041812285279581,4112639,337.0374005508582,0.0
5430,20.41740393638611,338.16152283887317,83.00784093121091,384.1406761476207,10.663214799227545,0.0,1.5395090130598796,0.1,0.11186766624450684,2.517073631286621,0.04897521,0.065265186,315.42991429805915,-0.08808923056944414,3.375957230067469,0.0,9587,6.571220397949219,0.002732683633329006,0.001166623121012384,4122226,338.1823442018842,0.0
5431,20.373230457305908,318.0161461793352,118.95496731913242,387.13921787712894,-323.2679614962624,0.0,1.6488204977577792,0.1,0.12412214279174805,2.5887856483459473,0.05013617,0.049829636,315.68853748618676,-0.08692723288724791,3.174503628851108,0.0,9515,6.545215368270874,0.03431850077900357,0.02321742591377009,4131741,337.81208926954406,0.0
5432,20.19114589691162,308.39578909935415,119.68793620618773,384.19308055763184,-13.21364768499966,0.0,1.7090597461746455,0.1,0.11458373069763184,2.5197665691375732,0.0500232,0.05030231,314.9592626475035,-0.09049593813841188,3.07829861184306,0.0,9565,6.965558290481567,0.017518546005650757,0.008518381752941392,4141306,338.39539410701167,0.0
5433,20.52596402168274,311.7056977773246,115.27389154453843,384.13780066332805,-13.446954452909546,0.0,1.6180093748089666,0.1,0.11800289154052734,2.663966417312622,0.05115866,0.058625743,314.63390616048565,-0.0917285488994473,3.111396451100553,0.0,9600,6.596192121505737,0.02339804100614492,0.013194786545001686,4150906,338.6697173285942,0.0
5434,20.456981420516968,312.91638241103595,113.01141731950338,384.1490323325676,-14.971559648930914,0.0,1.579521086858962,0.1,0.11671137809753418,2.5900700092315674,0.049236614,0.06273514,314.4621537855407,-0.0914963171602468,3.1235036828397535,0.0,9600,7.064233064651489,0.009702619344035192,0.004670169264252826,4160506,337.96000024436506,0.0
5435,20.528351545333862,301.8727791070771,128.99533398784138,384.13118384511665,-14.497883980301633,0.0,1.609986912915333,0.1,0.12454009056091309,2.5039210319519043,0.04928456,0.06248254,313.20321631769434,-0.09338831667096552,3.013070016662368,0.0,9600,6.630527496337891,0.014797622073012348,0.006459292580870533,4170106,288.47924843032337,0.0
5436,20.997939586639404,297.2833084839246,135.77548847180347,384.12231131070746,-285.81448746060715,0.0,1.5689297572946241,0.1,0.12446117401123047,2.5252466201782227,0.04860438,0.047652274,311.6112255343173,-0.09350065642874784,2.9671748879022903,0.0,9530,6.633825778961182,0.026134725057925964,0.016302547966273204,4179636,337.8541532551168,0.0
5437,20.364506483078003,329.5675312644737,97.78909671093628,384.1233186123036,-13.285135969278368,0.0,1.6544510908796464,0.1,0.1194009780883789,2.5162689685821533,0.049741283,0.056943912,313.406856107333,-0.08810735690910264,3.290017643090898,0.0,9600,6.6211442947387695,0.01766909605833917,0.00882526942732925,4189236,338.2848385418843,0.0
5438,23.039123058319092,325.6136636592377,107.52449988996791,384.13335075754577,-14.20973257764886,0.0,1.5363064591916584,0.1,0.12208437919616699,2.6937267780303955,0.04973414,0.06899955,314.62753686252347,-0.08830894222122469,3.250477618077913,0.0,9566,7.149437665939331,0.007971888869199476,0.0031849767963995973,4198802,337.9721718392041,0.0
5439,32.462607860565186,320.9278250565554,104.14721136113975,384.1303043366495,-12.420059689114764,0.0,1.3232316717842798,0.1,0.18561291694641113,3.334244728088379,0.049949497,0.06668368,315.2575656819267,-0.08880735222551701,3.203620793808703,0.0,9579,8.376615047454834,0.024263635089197405,0.008104625229270159,4208381,338.4428778522438,0.0
5440,30.332367420196533,309.3506567145153,113.98108679699507,384.13375268629324,-12.844611721544332,0.0,1.5429793151124473,0.1,0.14181971549987793,3.710016965866089,0.049359556,0.062472776,314.66687478518554,-0.09111157014840483,3.087846763184929,0.0,9600,8.389888048171997,0.009258820279819835,0.005653701923649974,4217981,337.9512482881052,0.0
